Price,Method,Type,Date,Regionname
,4,1,39,5
3600000.0,4,1,39,5
,3,2,39,6
815000.0,4,0,39,6
920000.0,0,1,39,6
1140000.0,4,0,39,5
1172500.0,4,1,39,5
1473000.0,4,1,39,5
467000.0,4,1,39,2
405000.0,4,1,39,7
420000.0,4,1,39,7
,2,1,39,7
465000.0,4,1,39,7
440000.0,4,1,39,2
1210000.0,3,2,39,5
,4,1,39,5
625000.0,4,1,39,2
428000.0,4,1,39,2
745000.0,4,1,39,2
600000.0,4,1,39,2
722500.0,4,1,39,2
421000.0,4,1,39,2
614000.0,4,1,39,2
890000.0,4,1,39,0
,3,1,39,0
1720000.0,0,1,39,0
960000.0,0,1,39,0
,3,1,39,0
755000.0,4,1,39,0
286000.0,3,2,39,6
,0,2,39,6
1375000.0,4,1,39,6
1050000.0,3,0,39,6
1401500.0,4,1,39,5
,2,1,39,1
920000.0,4,1,39,4
1110000.0,4,1,39,4
620000.0,0,1,39,1
1200000.0,0,1,39,0
1387000.0,4,1,39,0
,3,1,39,0
970000.0,5,0,39,0
870000.0,4,2,39,0
1250000.0,4,1,39,0
1450000.0,0,1,39,0
,3,1,39,4
865000.0,4,1,39,4
,2,1,39,4
1410000.0,4,1,39,5
1220500.0,4,2,39,5
357000.0,4,2,39,5
1920000.0,4,1,39,5
565000.0,5,1,39,4
597500.0,5,1,39,4
1250000.0,4,1,39,6
1230000.0,4,1,39,6
1220000.0,5,1,39,6
1315000.0,4,1,39,6
660000.0,4,1,39,4
,4,1,39,4
570000.0,0,2,39,2
850000.0,0,2,39,2
1550000.0,0,1,39,0
1000000.0,0,1,39,2
1240000.0,4,1,39,2
1590000.0,4,1,39,2
1275000.0,0,1,39,2
1350000.0,0,1,39,2
1015000.0,4,1,39,0
,5,1,39,0
1075000.0,3,1,39,0
,3,1,39,0
,0,1,39,0
821000.0,4,1,39,2
1071888.0,5,1,39,2
560000.0,5,0,39,2
,1,1,39,5
1750000.0,4,1,39,5
,5,1,39,5
1210000.0,4,1,39,5
1380000.0,4,1,39,5
1500000.0,4,1,39,4
,3,1,39,4
1215000.0,4,1,39,4
1265000.0,4,1,39,4
1050000.0,4,1,39,4
790000.0,4,1,39,5
410500.0,4,1,39,1
1230000.0,4,1,39,4
1200000.0,5,1,39,4
1300000.0,5,1,39,4
1400000.0,0,1,39,4
955000.0,4,1,39,2
860000.0,5,1,39,2
,2,1,39,2
740000.0,4,1,39,2
,3,1,39,6
,2,2,39,5
816000.0,4,2,39,5
800000.0,4,2,39,5
1020000.0,4,2,39,5
,2,1,39,5
660000.0,4,2,39,5
1242000.0,4,1,39,2
1365000.0,4,1,39,2
691000.0,4,2,39,2
660000.0,3,0,39,2
875000.0,4,0,39,2
1350000.0,4,1,39,2
,3,1,39,2
1020000.0,0,1,39,2
900000.0,4,1,39,2
630000.0,4,1,39,2
970000.0,4,1,39,2
877500.0,4,1,39,2
912000.0,4,1,39,2
550000.0,0,0,39,2
,5,1,39,2
685000.0,4,1,39,2
270000.0,3,2,39,2
790000.0,5,1,39,2
670000.0,4,1,39,2
911000.0,4,1,39,2
365000.0,5,2,39,2
470000.0,0,2,39,2
,4,1,39,2
890500.0,5,2,39,2
665000.0,3,2,39,2
355000.0,5,2,39,2
1300000.0,0,1,39,2
717000.0,4,2,39,2
1530000.0,4,1,39,2
817000.0,4,1,39,3
967500.0,4,1,39,3
,4,1,39,0
1291000.0,4,1,39,0
1085000.0,4,1,39,0
750000.0,4,1,39,0
1005000.0,3,1,39,5
860000.0,4,1,39,4
,3,1,39,2
,5,1,39,2
645000.0,5,1,39,4
1770000.0,4,1,39,5
2250000.0,0,1,39,5
833800.0,5,1,39,0
,4,1,39,0
900000.0,4,1,39,4
585000.0,1,1,39,4
800000.0,4,1,39,4
1050000.0,4,1,39,4
,4,1,39,6
1085000.0,4,1,39,6
1070000.0,4,1,39,1
,4,1,39,5
,3,1,39,5
1700000.0,4,1,39,5
642000.0,4,1,39,2
545000.0,4,1,39,2
470000.0,3,2,39,5
945000.0,3,2,39,5
,3,2,39,5
537000.0,5,2,39,5
850000.0,0,2,39,5
,2,1,39,5
900000.0,0,1,39,5
1810000.0,4,1,39,5
785000.0,4,1,39,6
721000.0,4,1,39,4
770000.0,4,1,39,4
1005000.0,4,1,39,4
,2,1,39,6
492000.0,5,2,39,6
600000.0,3,1,39,6
,2,2,39,5
,3,2,39,5
1650000.0,3,1,39,5
,4,2,39,5
950000.0,3,1,39,6
883000.0,4,1,39,6
1650000.0,4,1,39,6
423000.0,4,1,39,6
571750.0,4,1,39,6
,3,1,39,6
755000.0,4,1,39,6
,2,1,39,6
755000.0,4,0,39,6
,2,1,39,6
780000.0,4,1,39,6
518000.0,4,2,39,6
,4,1,39,5
,4,1,39,5
,4,1,39,5
,4,1,39,5
2000000.0,0,1,39,5
1050000.0,4,1,39,5
725000.0,4,1,39,6
716000.0,4,1,39,6
1450000.0,3,1,39,0
1860000.0,3,1,39,0
,3,1,39,0
,5,1,39,0
1181000.0,4,1,39,0
1352000.0,4,1,39,0
,0,1,39,0
,3,1,39,0
632500.0,4,1,39,2
460000.0,4,2,39,2
651000.0,4,1,39,2
831000.0,4,1,39,2
1250000.0,3,1,39,2
1460000.0,4,1,39,2
,0,1,39,2
1320000.0,4,1,39,2
1000000.0,3,1,39,2
1420000.0,4,1,39,2
,2,2,39,5
640000.0,3,2,39,5
720000.0,0,2,39,5
,2,2,39,5
856000.0,4,0,39,6
,2,1,39,6
1235000.0,5,1,39,0
1425000.0,3,1,39,0
1650000.0,3,1,39,0
1400000.0,3,1,39,0
1290000.0,4,1,39,0
1070000.0,0,1,39,0
825000.0,4,1,39,0
,2,1,39,0
1061000.0,4,1,39,0
,2,1,39,3
1000000.0,5,1,39,0
821000.0,4,1,39,0
717000.0,5,1,39,0
1160000.0,4,1,39,0
1180000.0,4,1,39,0
800000.0,5,1,39,2
375000.0,4,1,39,6
749000.0,4,1,39,6
1370000.0,4,1,39,2
,3,1,39,4
1272000.0,4,1,39,4
,3,1,39,4
,4,0,39,6
957500.0,4,1,39,5
2080000.0,3,1,39,5
,3,1,39,6
852000.0,4,1,39,2
1435000.0,5,1,39,6
,4,1,39,6
505000.0,3,2,46,2
1402500.0,4,1,46,2
2905000.0,4,1,46,6
650000.0,4,1,46,6
856000.0,4,0,46,6
1505000.0,4,1,46,5
1900000.0,4,1,46,5
575000.0,4,2,46,6
600000.0,1,2,46,6
1030000.0,4,1,46,6
1005000.0,4,1,46,6
,3,1,46,6
410000.0,0,2,46,5
3650000.0,0,1,46,5
590000.0,4,2,46,5
1850000.0,0,1,46,5
1105000.0,1,1,46,6
1530000.0,4,1,46,6
865000.0,3,1,46,6
1370000.0,4,1,46,6
1082000.0,4,1,46,6
1972500.0,4,1,46,5
,5,1,46,5
1775000.0,4,1,46,5
,5,1,46,5
,3,1,46,5
680000.0,4,1,46,4
1150000.0,3,1,46,4
3000000.0,0,1,46,4
835000.0,5,1,46,6
460000.0,3,2,46,5
725000.0,0,2,46,5
602000.0,4,2,46,5
830000.0,4,2,46,5
1300000.0,0,1,46,5
1330000.0,4,0,46,5
2050000.0,4,1,46,5
1940000.0,4,1,46,5
1590000.0,4,1,46,5
725000.0,4,2,46,5
,3,1,46,5
2367000.0,4,1,46,5
,3,1,46,5
,4,1,46,5
705000.0,3,1,46,0
610000.0,4,1,46,0
2200000.0,4,1,46,5
,3,1,46,5
736500.0,5,1,46,0
780000.0,3,1,46,0
420000.0,5,2,46,5
1479000.0,4,1,46,5
1199000.0,4,1,46,5
,2,1,46,5
1350000.0,3,1,46,5
1767000.0,4,1,46,5
1350000.0,5,0,46,5
,1,0,46,5
890000.0,4,1,46,5
1655000.0,4,1,46,5
1160000.0,3,0,46,5
1430000.0,4,1,46,5
1300000.0,4,0,46,5
,0,1,46,5
955000.0,4,0,46,5
667000.0,4,1,46,1
,2,1,46,1
740000.0,4,1,46,1
1080000.0,4,2,46,5
623500.0,1,2,46,5
1190000.0,4,1,46,0
1258000.0,4,1,46,0
,2,1,46,0
590000.0,4,1,46,0
,5,1,46,5
,3,1,46,5
1420000.0,3,2,46,5
1600000.0,0,0,46,5
,4,0,46,5
1211000.0,4,1,46,5
5300000.0,3,1,46,5
3225000.0,4,1,46,5
,2,0,46,5
,4,1,46,5
2385000.0,3,1,46,5
1370000.0,4,2,46,5
1750800.0,4,1,46,5
,4,1,46,5
2300000.0,0,1,46,5
,3,1,46,5
1605000.0,4,1,46,5
1035000.0,5,1,46,5
505000.0,5,1,46,2
385000.0,5,2,46,2
,1,1,46,2
663000.0,4,0,46,6
860000.0,3,1,46,2
1505000.0,4,1,46,2
1700000.0,0,1,46,2
1280000.0,4,1,46,2
755000.0,5,2,46,2
2545000.0,4,1,46,2
1405000.0,5,1,46,2
460000.0,0,2,46,2
1210000.0,4,1,46,2
1265000.0,4,1,46,2
1300000.0,0,1,46,2
460000.0,4,2,46,2
263100.0,4,2,46,2
1075000.0,4,1,46,2
950000.0,3,0,46,0
,3,1,46,0
1310000.0,4,1,46,0
714000.0,4,1,46,2
665000.0,4,1,46,2
880000.0,3,1,46,2
811000.0,4,1,46,2
740000.0,4,1,46,2
1405000.0,4,1,46,2
733500.0,4,1,46,2
650000.0,3,0,46,2
1837500.0,4,1,46,2
593000.0,4,1,46,6
,2,1,46,6
1732000.0,4,1,46,5
,0,1,46,5
950000.0,5,2,46,5
1253500.0,4,1,46,5
1642000.0,4,1,46,5
1365000.0,4,1,46,5
700000.0,4,0,46,5
780000.0,3,0,46,0
720000.0,4,1,46,6
2001000.0,4,1,46,5
3400000.0,4,1,46,5
,4,1,46,5
2303000.0,4,1,46,5
1622000.0,4,1,46,5
,3,1,46,5
1290000.0,0,1,46,5
1930000.0,4,1,46,5
2408000.0,4,1,46,5
4750000.0,4,1,46,5
645000.0,3,2,46,5
1100000.0,0,2,46,2
,4,1,46,2
1628000.0,4,1,46,2
,4,1,46,2
1042000.0,4,2,46,5
1450000.0,0,1,46,5
,3,1,46,6
885000.0,5,0,46,4
540000.0,3,1,46,4
525000.0,4,1,46,4
570000.0,4,2,46,5
,5,2,46,5
300000.0,0,2,46,5
1417500.0,4,1,46,5
1550000.0,4,1,46,5
510000.0,3,1,46,5
,3,0,46,5
970000.0,5,1,46,4
600000.0,4,1,46,4
670500.0,4,1,46,4
713000.0,4,1,46,4
587500.0,4,0,46,4
,2,0,46,5
1010000.0,1,1,46,5
601000.0,4,2,46,5
1165000.0,4,1,46,5
931000.0,4,0,46,5
1145000.0,4,1,46,5
755000.0,5,1,46,5
911982.0,5,1,46,1
,2,0,46,4
1040000.0,4,1,46,4
775000.0,3,1,46,4
700000.0,5,2,46,4
1575000.0,5,1,46,4
1460000.0,4,1,46,2
556000.0,4,2,46,2
635000.0,1,1,46,1
1615000.0,4,1,46,2
,2,1,46,2
1090000.0,4,1,46,2
865000.0,4,1,46,2
,4,0,46,2
525000.0,0,0,46,2
,5,1,46,2
1135000.0,4,1,46,2
900000.0,0,1,46,2
,5,2,46,2
340000.0,4,0,46,2
499000.0,4,1,46,2
565500.0,4,1,46,2
506000.0,4,1,46,2
430000.0,4,1,46,2
740000.0,4,1,46,2
980000.0,4,1,46,2
420000.0,4,0,46,2
653000.0,4,1,46,2
570000.0,4,2,46,2
1253000.0,4,1,46,2
720000.0,4,1,46,0
,5,1,46,0
,3,1,46,0
637000.0,4,1,46,0
690000.0,4,2,46,0
835500.0,4,1,46,0
905000.0,4,1,46,0
835000.0,5,1,46,0
785000.0,4,1,46,0
800000.0,1,1,46,0
560000.0,5,1,46,4
665000.0,3,1,46,4
,2,1,46,4
447000.0,4,1,46,6
570000.0,4,1,46,6
610000.0,4,1,46,6
435000.0,4,1,46,6
1255000.0,4,1,46,4
595000.0,4,2,46,4
1616000.0,4,1,46,0
,5,1,46,0
1525000.0,4,1,46,0
1060000.0,4,1,46,0
1250000.0,4,1,46,0
871000.0,4,2,46,0
1456000.0,4,1,46,0
1451000.0,4,1,46,0
1385000.0,4,1,46,0
1360000.0,4,1,46,0
2600000.0,4,1,46,0
1320000.0,4,1,46,0
,4,1,46,0
1351000.0,5,1,46,0
,5,1,46,0
2190000.0,3,1,46,0
2620000.0,4,1,46,0
775000.0,3,1,46,4
1850000.0,4,1,46,4
612500.0,4,2,46,4
611500.0,4,2,46,5
1060000.0,4,1,46,5
1970000.0,4,0,46,5
855000.0,4,1,46,0
855000.0,4,1,46,0
,3,1,46,0
895000.0,5,1,46,0
925000.0,4,1,46,0
902000.0,4,2,46,5
1410000.0,4,1,46,5
660000.0,4,2,46,5
1360000.0,4,0,46,5
500000.0,4,1,46,2
573000.0,4,1,46,2
380500.0,5,2,46,2
510000.0,4,1,46,2
528000.0,4,1,46,2
465000.0,4,1,46,2
545000.0,3,1,46,2
452500.0,4,1,46,2
1577000.0,4,1,46,6
1980000.0,4,1,46,6
830000.0,0,0,46,6
,0,2,46,6
886000.0,4,1,46,6
,5,1,46,6
280000.0,4,2,46,6
850000.0,3,1,46,6
,4,2,46,6
445000.0,3,2,46,6
700000.0,4,1,46,6
1050000.0,0,1,46,6
,5,1,46,2
710000.0,4,1,46,2
800000.0,4,1,46,2
805000.0,4,1,46,2
,2,1,46,2
786000.0,4,1,46,2
577000.0,4,0,46,2
670000.0,4,0,46,0
617000.0,4,2,46,0
,2,1,46,0
,4,1,46,2
2265000.0,4,2,46,2
1321000.0,4,1,46,2
960000.0,4,1,46,2
,4,1,46,2
495000.0,4,2,46,2
990000.0,4,1,46,2
1100000.0,4,1,46,6
632000.0,4,2,46,6
455000.0,4,0,46,6
711000.0,5,1,46,6
,4,1,46,0
680000.0,5,1,46,0
1205000.0,4,1,46,0
491000.0,4,1,46,4
,2,1,46,4
566000.0,4,1,46,4
,3,1,46,4
740000.0,4,1,46,4
1006000.0,4,1,46,4
,2,1,46,4
,2,1,46,4
1400000.0,5,1,46,4
,3,1,46,4
1880000.0,4,1,46,5
470000.0,3,1,46,3
615000.0,5,1,46,6
755000.0,4,1,46,6
635000.0,4,1,46,6
762000.0,4,2,46,5
,4,1,46,5
811000.0,4,2,46,5
,4,1,46,5
501000.0,4,2,46,5
2920000.0,4,1,46,5
1501000.0,4,0,46,5
,4,1,46,5
1140000.0,4,0,46,5
,5,1,46,5
1500000.0,4,1,46,5
1440000.0,4,1,46,5
570000.0,4,2,46,5
1330000.0,4,2,46,5
1130000.0,4,1,46,0
1331000.0,4,1,46,0
1141000.0,4,1,46,0
,2,2,46,0
1100000.0,4,1,46,0
1135000.0,4,2,46,0
651000.0,3,1,46,2
865000.0,4,1,46,2
362500.0,5,2,46,2
,3,1,46,2
922000.0,4,1,46,2
625000.0,3,0,46,2
650000.0,4,1,46,2
963500.0,4,1,46,2
815000.0,4,1,46,2
740000.0,4,1,46,2
818000.0,4,1,46,2
510000.0,4,2,46,2
,3,1,46,2
750000.0,4,1,46,2
,0,1,46,2
820500.0,4,1,46,2
730000.0,4,1,46,2
770000.0,4,1,46,2
,2,1,46,2
550000.0,0,1,46,2
870000.0,4,1,46,2
1300000.0,5,1,46,5
,5,2,46,5
,2,1,46,5
,3,1,46,5
2905000.0,4,1,46,5
1695000.0,4,1,46,5
2550000.0,5,1,46,5
1590000.0,5,1,46,5
532500.0,4,2,46,5
561000.0,4,1,46,4
525000.0,5,2,46,5
2800000.0,3,1,46,5
1870000.0,3,1,46,5
2402500.0,4,1,46,5
1955000.0,4,1,46,5
1702000.0,5,1,46,5
500000.0,0,2,46,5
3399000.0,4,1,46,5
,4,1,46,5
3900000.0,4,1,46,5
,4,1,46,5
697000.0,4,2,46,5
550000.0,0,2,46,5
,5,2,46,5
802500.0,4,2,46,5
675000.0,4,2,46,5
441000.0,4,2,46,5
2680000.0,4,1,46,5
500000.0,4,2,46,5
,5,1,46,5
738000.0,4,0,46,0
,4,0,46,0
715000.0,1,0,46,0
800000.0,4,1,46,0
680000.0,4,0,46,0
1010000.0,4,1,46,0
,4,0,46,0
630000.0,0,2,46,0
605000.0,4,1,46,0
580000.0,4,1,46,0
444000.0,4,2,46,0
532000.0,4,1,46,0
,5,1,46,5
,2,1,46,5
1600000.0,4,1,46,5
1460000.0,5,0,46,5
677000.0,4,1,46,6
493500.0,4,1,46,6
610000.0,5,1,46,6
737500.0,4,1,46,6
520000.0,5,1,46,6
553100.0,4,1,46,6
418000.0,4,1,46,6
505000.0,4,1,46,6
492000.0,4,1,46,6
680000.0,0,1,46,6
472000.0,4,1,46,6
442500.0,4,1,46,6
530000.0,4,1,46,6
,5,1,46,6
490000.0,4,1,46,6
842500.0,4,1,46,5
1203500.0,4,2,46,5
1250000.0,0,1,46,5
,2,1,46,0
1475000.0,4,1,46,0
1640000.0,4,1,46,0
590500.0,4,1,46,2
895000.0,4,1,46,6
,4,1,46,6
444000.0,4,1,46,6
790000.0,4,1,46,6
825000.0,4,1,46,6
806000.0,4,1,46,6
698000.0,4,1,46,6
752500.0,4,1,46,6
400000.0,5,2,46,2
715000.0,4,0,46,2
585000.0,3,2,46,5
1300000.0,5,1,46,5
1767000.0,4,1,46,5
,4,1,46,5
660000.0,4,2,46,5
,2,1,46,5
,4,1,46,5
785000.0,4,2,46,5
2425000.0,3,1,46,5
825000.0,4,0,46,5
682000.0,4,2,46,5
3200500.0,4,1,46,5
1110000.0,3,1,46,5
2258000.0,4,1,46,5
,5,1,46,5
1650000.0,0,1,46,5
,2,1,46,4
1250000.0,4,1,46,4
520000.0,5,1,46,6
555000.0,5,2,46,6
1218000.0,4,1,46,0
1010000.0,4,1,46,0
,5,1,46,0
383000.0,4,2,46,2
,3,1,46,2
600000.0,4,1,46,2
487000.0,4,1,46,2
,3,1,46,2
572000.0,4,1,46,2
650000.0,3,2,46,0
731000.0,4,1,46,2
,5,1,46,2
793000.0,4,1,46,6
,3,0,46,6
,3,1,46,5
2775000.0,3,1,46,5
1700000.0,3,1,46,5
,3,1,46,5
,4,2,46,5
1060000.0,4,0,46,5
,1,0,46,5
2400000.0,4,1,46,5
,5,1,46,5
530000.0,4,2,46,6
450000.0,5,2,46,6
1140000.0,4,1,46,6
1510500.0,5,1,46,6
353000.0,4,2,46,6
1250000.0,5,1,46,5
2300000.0,4,1,46,5
387000.0,4,1,46,2
720000.0,4,2,46,2
880000.0,0,2,46,2
295000.0,5,1,46,7
347500.0,4,1,46,7
410000.0,4,1,46,3
1010000.0,4,0,46,4
1485000.0,4,1,46,4
730000.0,5,1,46,2
3750000.0,3,1,46,5
1750000.0,0,1,46,5
,4,1,46,5
440000.0,4,1,46,2
480750.0,4,0,46,2
540000.0,4,1,46,2
780000.0,5,1,46,2
752000.0,4,1,46,2
725000.0,5,1,46,2
,2,1,46,0
1150000.0,0,1,46,0
695000.0,4,2,46,0
655000.0,4,1,46,0
775000.0,5,2,46,0
820000.0,0,2,46,0
990000.0,4,1,46,0
883000.0,4,1,46,0
1462000.0,4,1,46,0
1130000.0,4,1,46,0
960000.0,4,0,46,0
1050000.0,4,1,46,0
900000.0,4,1,46,0
806000.0,4,1,46,0
1160000.0,4,1,46,0
700000.0,3,1,46,0
980000.0,4,1,46,0
,4,1,46,6
1121000.0,5,0,46,5
1250800.0,4,0,46,0
1327000.0,4,1,46,0
670000.0,4,2,46,0
1523000.0,4,1,46,0
,2,1,46,0
1615000.0,4,1,46,0
1400000.0,4,1,46,0
620000.0,4,2,46,0
,2,1,46,4
800000.0,4,1,46,4
1676000.0,4,1,46,5
1540000.0,4,1,46,5
470000.0,4,0,46,5
1160000.0,4,2,46,5
,3,1,46,4
1200000.0,0,1,46,6
715000.0,5,0,46,6
1010000.0,4,1,46,6
980000.0,4,1,46,6
,3,1,46,4
730000.0,4,1,46,4
676000.0,5,1,46,4
839000.0,4,1,46,4
805000.0,4,1,46,4
802000.0,4,1,46,4
1126000.0,5,1,46,2
1746000.0,4,1,46,2
799000.0,4,2,46,2
1285000.0,3,1,46,2
1360000.0,3,1,46,2
1512000.0,4,1,46,2
,2,1,46,2
2042000.0,4,1,46,2
1285000.0,3,1,46,2
,5,1,46,2
1260000.0,4,1,46,2
1700000.0,0,1,46,2
1650000.0,3,1,46,2
1235000.0,4,0,46,0
1570000.0,4,1,46,0
777000.0,4,2,46,0
972000.0,4,1,46,2
1225000.0,4,1,46,5
1170000.0,4,1,46,5
1292000.0,4,1,46,5
912000.0,4,0,46,5
1217500.0,4,0,46,4
,5,1,46,4
,2,1,46,5
1565000.0,3,1,46,5
640000.0,3,2,46,5
,5,1,46,1
1270000.0,4,1,46,4
1485000.0,4,1,46,4
1137500.0,5,1,46,4
1625000.0,4,1,46,4
1415000.0,5,1,46,4
1560000.0,3,2,46,2
,3,1,46,2
530000.0,4,0,46,2
,2,0,46,2
876000.0,4,1,46,2
802000.0,4,1,46,2
882000.0,4,0,46,2
736000.0,4,2,46,2
755000.0,4,0,46,2
,5,0,46,2
478000.0,4,1,46,2
650000.0,0,1,46,2
686000.0,4,1,46,6
1335000.0,4,1,46,5
,3,2,46,5
,2,2,46,5
,5,1,46,5
,4,1,46,5
,5,2,46,5
545000.0,4,2,46,5
3000000.0,0,1,46,5
740000.0,4,2,46,5
,2,2,46,5
698000.0,4,2,46,5
,4,1,46,5
561200.0,5,2,46,5
780000.0,0,1,46,5
1190000.0,4,0,46,5
1170000.0,3,1,46,5
660000.0,4,2,46,5
920000.0,3,1,46,2
1115000.0,4,1,46,2
550000.0,3,2,46,2
1171000.0,4,1,46,2
1060000.0,5,1,46,2
996000.0,4,1,46,2
617500.0,4,1,46,2
817000.0,4,1,46,2
575000.0,4,0,46,2
,0,2,46,2
645000.0,4,0,46,2
,4,1,46,2
750000.0,4,1,46,2
635000.0,5,1,46,2
470000.0,4,2,46,2
700000.0,4,1,46,2
860000.0,4,1,46,2
1000000.0,3,1,46,2
1250000.0,0,1,46,2
1280000.0,4,1,46,2
615000.0,3,2,46,2
314000.0,5,2,46,2
1341000.0,4,1,46,2
700000.0,0,1,46,0
,3,1,46,0
930000.0,4,1,46,0
609000.0,4,2,46,0
830000.0,4,0,46,0
1085000.0,4,1,46,0
895000.0,4,2,46,0
1100000.0,3,1,46,0
1185000.0,4,1,46,0
,2,2,46,4
500000.0,4,1,46,2
700000.0,4,1,46,2
,2,1,46,2
571000.0,4,1,46,2
,3,1,46,5
,5,2,46,5
630000.0,3,2,46,5
760000.0,4,2,46,5
2100000.0,4,1,46,5
,2,1,46,0
765000.0,5,1,46,4
767000.0,4,0,46,4
795000.0,4,1,46,4
1315000.0,3,1,46,6
830000.0,0,1,46,6
,5,1,46,6
940000.0,4,1,46,6
1085000.0,4,1,46,1
835000.0,4,1,46,6
,3,2,46,5
807500.0,4,1,46,5
4100000.0,4,1,46,5
4600000.0,4,1,46,5
,4,1,46,5
380000.0,4,1,46,2
,3,1,46,5
1430000.0,4,2,46,5
2920000.0,4,1,46,5
400000.0,0,2,46,5
,1,2,46,5
,4,2,46,5
1730000.0,5,2,46,5
600000.0,4,2,46,5
600000.0,0,2,46,5
1300000.0,0,1,46,6
991000.0,4,1,46,6
1000000.0,0,1,46,6
,3,1,46,4
,2,1,46,6
650000.0,4,1,46,6
606000.0,5,1,46,6
565000.0,4,1,46,6
,2,1,46,6
940000.0,4,1,46,6
1387000.0,4,1,46,0
,4,1,46,0
,3,1,46,5
480000.0,3,2,46,5
730000.0,4,2,46,5
512000.0,4,2,46,5
,3,0,46,5
420000.0,5,1,46,6
535000.0,5,1,46,6
865000.0,4,1,46,6
1070000.0,4,1,46,6
245000.0,5,2,46,6
750000.0,5,1,46,6
632000.0,4,1,46,6
905000.0,5,1,46,6
,3,1,46,6
510000.0,0,1,46,5
,5,1,46,5
2505000.0,4,1,46,5
1785000.0,4,1,46,5
,5,1,46,5
,4,1,46,5
1580000.0,4,1,46,5
1620000.0,1,1,46,5
505000.0,4,1,46,6
645000.0,4,1,46,6
1300000.0,3,1,46,6
,5,1,46,6
,5,1,46,0
,2,1,46,0
,3,1,46,0
1530000.0,3,1,46,0
1381000.0,4,1,46,0
1225000.0,3,1,46,0
1375000.0,0,1,46,0
705000.0,4,1,46,2
550000.0,4,1,46,2
760000.0,4,1,46,2
630000.0,5,1,46,2
740000.0,4,1,46,2
745000.0,4,2,46,2
,2,2,46,2
1225000.0,5,1,46,2
1400000.0,4,1,46,2
2900000.0,0,1,46,5
,2,2,46,5
533000.0,5,1,46,6
390000.0,5,2,46,6
555000.0,4,0,46,6
695000.0,4,1,46,6
575000.0,4,1,46,1
,2,1,46,0
,5,1,46,0
,0,1,46,0
,3,1,46,0
1256000.0,4,1,46,0
870000.0,4,1,46,0
790000.0,4,0,46,0
820000.0,5,1,46,0
1050000.0,4,1,46,0
,3,1,46,0
734000.0,5,1,46,2
710000.0,4,1,46,2
705000.0,4,1,46,2
570000.0,4,1,46,6
,1,1,46,6
,3,1,46,6
372000.0,4,1,46,6
597000.0,5,2,46,6
,4,1,46,2
660000.0,3,2,46,2
,3,0,46,2
500000.0,4,0,46,2
560000.0,4,1,46,2
1155000.0,4,1,46,4
,2,1,46,4
1200000.0,3,1,46,4
1223000.0,4,1,46,4
1035000.0,4,1,46,4
1367000.0,5,1,46,6
880000.0,4,2,46,6
862000.0,5,1,46,6
,2,1,46,5
595000.0,4,1,46,2
1190000.0,4,1,46,6
709500.0,5,2,46,6
,2,1,46,6
,3,1,74,2
,4,1,74,2
550000.0,4,2,74,2
670000.0,4,2,74,6
3560000.0,4,1,74,5
,3,1,74,5
1155000.0,5,0,74,6
1500000.0,3,1,74,6
1030000.0,3,1,74,6
985000.0,4,1,74,6
,5,1,74,5
,2,2,74,5
1200000.0,0,2,74,5
,4,1,74,6
1130000.0,4,1,74,6
,3,1,74,5
820000.0,4,1,74,6
680000.0,0,1,74,6
720000.0,3,1,74,6
1107500.0,4,1,74,6
285000.0,4,1,74,7
328500.0,4,2,74,5
1270000.0,3,0,74,5
1575000.0,1,0,74,5
580000.0,0,2,74,5
900000.0,4,1,74,0
,5,1,74,0
520000.0,4,2,74,0
641000.0,3,2,74,5
380000.0,3,2,74,5
,4,0,74,5
920000.0,4,1,74,1
950000.0,1,1,74,1
,2,1,74,0
485000.0,4,2,74,0
,2,1,74,0
1291000.0,4,1,74,0
775000.0,4,1,74,0
820000.0,4,1,74,0
2285000.0,4,1,74,0
797000.0,4,1,74,6
760000.0,4,1,74,6
590000.0,4,1,74,6
1180000.0,0,2,74,5
585000.0,3,2,74,5
1580000.0,3,1,74,5
373000.0,4,1,74,2
460000.0,4,1,74,2
386000.0,4,1,74,2
515000.0,5,2,74,6
1515000.0,4,1,74,2
1037000.0,4,1,74,2
1100000.0,3,1,74,2
1330000.0,3,1,74,2
937000.0,5,0,74,2
290000.0,0,2,74,2
612000.0,4,0,74,2
716000.0,4,0,74,2
730000.0,4,1,74,2
660000.0,4,1,74,2
1530000.0,4,1,74,5
1150000.0,4,1,74,0
1600000.0,4,1,74,0
636000.0,4,1,74,6
755000.0,4,2,74,5
2200000.0,3,1,74,5
1530000.0,5,1,74,5
750000.0,4,2,74,5
286000.0,3,2,74,5
580010.0,5,2,74,5
1250000.0,4,0,74,5
430000.0,4,0,74,6
360000.0,1,0,74,6
740000.0,4,1,74,6
647000.0,4,1,74,4
636500.0,4,2,74,5
,4,0,74,5
930000.0,4,0,74,5
,4,2,74,5
1000000.0,0,1,74,4
,1,1,74,4
1018000.0,4,1,74,4
760000.0,4,1,74,2
876000.0,4,0,74,2
780000.0,4,0,74,2
867000.0,4,1,74,2
365000.0,5,2,74,2
1297000.0,4,1,74,2
,2,2,74,2
,5,0,74,2
515000.0,4,1,74,2
,3,1,74,2
670000.0,4,1,74,4
865000.0,3,1,74,0
760000.0,5,1,74,0
725000.0,4,1,74,0
,3,1,74,0
480000.0,4,0,74,0
1120000.0,4,1,74,0
